"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Pierce County, WI"	"55093"	829	123030	673.8	657.9
	"Polk County, WI"	"55095"	1323	130411	1014.5	724.6
	"Portage County, WI"	"55097"	1608	211581	760.0	639.6
	"Price County, WI"	"55099"	593	40876	1450.7	801.8
	"Racine County, WI"	"55101"	5407	584982	924.3	770.7
	"Richland County, WI"	"55103"	551	52634	1046.9	658.0
	"Rock County, WI"	"55105"	4478	484135	924.9	767.5
	"Rusk County, WI"	"55107"	574	42643	1346.1	799.9
	"St. Croix County, WI"	"55109"	1803	262433	687.0	692.1
	"Sauk County, WI"	"55111"	1981	190982	1037.3	757.9
	"Sawyer County, WI"	"55113"	664	49129	1351.5	899.8
	"Shawano County, WI"	"55115"	1375	123770	1110.9	735.3
	"Sheboygan County, WI"	"55117"	3272	346321	944.8	714.8
	"Taylor County, WI"	"55119"	546	61513	887.6	574.3
	"Trempealeau County, WI"	"55121"	842	88675	949.5	697.9
	"Vernon County, WI"	"55123"	910	91710	992.3	675.3
	"Vilas County, WI"	"55125"	896	64220	1395.2	756.8
	"Walworth County, WI"	"55127"	2745	309111	888.0	727.9
	"Washburn County, WI"	"55129"	608	46905	1296.2	799.4
	"Washington County, WI"	"55131"	3298	401544	821.3	637.3
	"Waukesha County, WI"	"55133"	10080	1190118	847.0	621.6
	"Waupaca County, WI"	"55135"	2124	155566	1365.3	844.9
	"Waushara County, WI"	"55137"	796	72389	1099.6	690.6
	"Winnebago County, WI"	"55139"	4424	509152	868.9	698.1
	"Wood County, WI"	"55141"	2332	219909	1060.4	696.3
	"Albany County, WY"	"56001"	546	114181	478.2	602.5
	"Big Horn County, WY"	"56003"	389	35894	1083.7	802.5
	"Campbell County, WY"	"56005"	712	146377	486.4	769.3
	"Carbon County, WY"	"56007"	430	47001	914.9	877.3
	"Converse County, WY"	"56009"	372	42722	870.7	807.2
	"Crook County, WY"	"56011"	174	22115	786.8	598.2
	"Fremont County, WY"	"56013"	1260	121277	1038.9	892.7
	"Goshen County, WY"	"56015"	429	40528	1058.5	685.3
	"Hot Springs County, WY"	"56017"	219	14221	1540.0	938.1
	"Johnson County, WY"	"56019"	286	25635	1115.7	750.7
	"Laramie County, WY"	"56021"	2402	291583	823.8	730.8
	"Lincoln County, WY"	"56023"	397	56447	703.3	667.2
	"Natrona County, WY"	"56025"	2146	244662	877.1	802.9
	"Niobrara County, WY"	"56027"	92	7468	1231.9	831.1
	"Park County, WY"	"56029"	823	87478	940.8	645.0
	"Platte County, WY"	"56031"	298	26260	1134.8	745.4
	"Sheridan County, WY"	"56033"	987	90263	1093.5	796.5
	"Sublette County, WY"	"56035"	159	29665	536.0	596.9
	"Sweetwater County, WY"	"56037"	861	133828	643.4	796.3
	"Teton County, WY"	"56039"	273	69110	395.0	425.1
	"Uinta County, WY"	"56041"	440	62463	704.4	786.6
	"Washakie County, WY"	"56043"	259	24875	1041.2	678.8
	"Weston County, WY"	"56045"	212	21645	979.4	674.6
"Total"			8083296	962587587	839.7	729.2
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title: All Underlying Cause Mortality Rates Ade Adjusted 2014 thru 2016"
"Year: 2014; 2015; 2016"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Jan 28, 2023 5:37:51 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality: Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released June 2017. Data are from the"
"Compressed Mortality File 1999-2016 Series 20 No. 2U, 2016, as compiled from data provided by the 57 vital statistics"
"jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 28, 2023"
"5:37:51 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Due to confidentiality constraints, death counts and rates are suppressed when the number of deaths is less than 10. Figures"
"representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About population figures for regions, divisions, states and counties: population figures for 1999 are from the 1990-1999"
"series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010 are"
"bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"5. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2000 Standard Population."
"6. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Age-Adjusted Rates."
"7. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"8. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"9. Prince of Wales-Outer Ketchikan Census Area, Alaska (FIPS code 02201) data are available only for 1999-2013. For 2014 and"
"beyond, death counts and population estimates for Prince of Wales-Outer Ketchikan Census Area Census Area are reported as Prince"
"of Wales-Hyder Census Area (FIPS code 02198). Death counts and population estimates for this entity from multi-year requests,"
"only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Prince of Wales-Outer Ketchikan Census Area."
"10. Skagway-Hoonah-Angoon Census Area, Alaska (FIPS code 02232) data are available only for 1999-2013. For 2014 and beyond,"
"death counts and population estimates for Skagway-Hoonah-Angoon Census Area are reported as Hoonah-Angoon Census Area(FIPS code"
"02105) and Skagway Municipality, (FIPS code 02230). Death counts and population estimates for this entity from multi-year"
"requests, only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Skagway-Hoonah-Angoon Census Area."
"11. Wrangell-Petersburg Census Area, Alaska (FIPS code 02280) data are available only for 1999-2013. For 2014 and beyond, death"
"counts and population estimates for Wrangell-Petersburg Census Area are reported as Petersburg Borough/Census Area (FIPS code"
"02195) and Wrangell City and Borough, (FIPS code 02275). Death counts and population estimates for this entity from multi-year"
"requests, only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Wrangell-Petersburg Census Area."
"12. Carson City, Nevada (FIPS code 32510) data are shown separately from the adjacent counties for."
"13. Baltimore city, Maryland (FIPS code 24510) and Baltimore County, Maryland (FIPS code 24005) data are reported separately."
"14. St. Louis city, Missouri (FIPS code 29510) and St. Louis County, Missouri (FIPS code 29189) data are reported separately."
"15. Bedford city, Virginia (FIPS code 51515) data are available only for 1999-2010. For 2011 and beyond, death counts and"
"population estimates for Bedford city have been combined with Bedford County (FIPS code 51019). Death counts and population"
"estimates for this entity from multi-year requests, only reflect data from 1999 through 2010; for 2011 and beyond they have been"
"set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Bedford-Virginia."
"16. Clifton Forge city, Virginia (FIPS code 51560) data are available only for 1999-2000. For 2001 and beyond, death counts and"
"population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code 51005)."
"Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 through 2000; for"
"2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Clifton Forge."
